"C_Code","Year","Life_ex_value"
"AUT","1961","  69.70 "
"AUT","1962","  69.50 "
"AUT","1963","  69.70 "
"AUT","1964","  70.10 "
"AUT","1965","  69.90 "
"AUT","1966","  70.20 "
"AUT","1967","  70.10 "
"AUT","1968","  70.30 "
"AUT","1969","  70.00 "
"AUT","1970","  70.10 "
"AUT","1971","  70.30 "
"AUT","1972","  70.60 "
"AUT","1973","  71.20 "
"AUT","1974","  71.20 "
"AUT","1975","  71.30 "
"AUT","1976","  71.80 "
"AUT","1977","  72.10 "
"AUT","1978","  72.20 "
"AUT","1979","  72.50 "
"AUT","1980","  72.70 "
"AUT","1981","  73.00 "
"AUT","1982","  73.10 "
"AUT","1983","  73.20 "
"AUT","1984","  73.80 "
"AUT","1985","  74.00 "
"AUT","1986","  74.50 "
"AUT","1987","  74.90 "
"AUT","1988","  75.40 "
"AUT","1989","  75.50 "
"AUT","1990","  75.70 "
"AUT","1991","  75.80 "
"AUT","1992","  76.00 "
"AUT","1993","  76.20 "
"AUT","1994","  76.50 "
"AUT","1995","  76.80 "
"AUT","1996","  77.00 "
"AUT","1997","  77.40 "
"AUT","1998","  77.80 "
"AUT","1999","  78.00 "
"AUT","2000","  78.20 "
"AUT","2001","  78.70 "
"AUT","2002","  78.80 "
"AUT","2003","  78.80 "
"AUT","2004","  79.40 "
"AUT","2005","  79.50 "
"AUT","2006","  80.00 "
"AUT","2007","  80.20 "
"AUT","2008","  80.40 "
"AUT","2009","  80.20 "
"AUT","2010","  80.50 "
"AUT","2011","  80.80 "
"AUT","2012","  80.80 "
"AUT","2013","  81.10 "
"AUT","2014","  81.40 "
"AUT","2015","  81.20 "
"AUT","2016","  81.60 "
"AUT","2017","  81.60 "
"AUT","2018","  81.70 "
"AUT","2019","  81.90 "
"AUT","2020","  81.50 "
"AUT","2021","  81.60 "
"AZE","1950","  53.40 "
"AZE","1951","  53.70 "
"AZE","1952","  54.00 "
"AZE","1953","  53.90 "
"AZE","1954","  54.30 "
"AZE","1955","  54.60 "
"AZE","1956","  54.70 "
"AZE","1957","  55.00 "
"AZE","1958","  55.30 "
"AZE","1959","  55.50 "
"AZE","1960","  55.80 "
"AZE","1961","  56.20 "
"AZE","1962","  56.50 "
"AZE","1963","  56.90 "
"AZE","1964","  57.20 "
"AZE","1965","  57.60 "
"AZE","1966","  57.70 "
"AZE","1967","  58.00 "
"AZE","1968","  58.40 "
"AZE","1969","  58.60 "
"AZE","1970","  59.00 "
"AZE","1971","  59.40 "
"AZE","1972","  59.80 "
"AZE","1973","  60.00 "
"AZE","1974","  60.20 "
"AZE","1975","  60.30 "
"AZE","1976","  60.50 "
"AZE","1977","  60.60 "
"AZE","1978","  60.70 "
"AZE","1979","  60.90 "
"AZE","1980","  61.10 "
"AZE","1981","  61.30 "
"AZE","1982","  61.40 "
"AZE","1983","  62.00 "
"AZE","1984","  62.00 "
"AZE","1985","  62.10 "
"AZE","1986","  62.20 "
"AZE","1987","  62.60 "
"AZE","1988","  62.70 "
"AZE","1989","  62.60 "
"AZE","1990","  62.40 "
"AZE","1991","  62.10 "
"AZE","1992","  61.30 "
"AZE","1993","  61.30 "
"AZE","1994","  61.60 "
"AZE","1995","  62.30 "
"AZE","1996","  62.60 "
"AZE","1997","  63.00 "
"AZE","1998","  63.60 "
"AZE","1999","  64.20 "
"AZE","2000","  64.90 "
"AZE","2001","  65.50 "
"AZE","2002","  66.20 "
"AZE","2003","  66.80 "
"AZE","2004","  67.30 "
"AZE","2005","  67.60 "
"AZE","2006","  68.20 "
"AZE","2007","  68.60 "
"AZE","2008","  68.80 "
"AZE","2009","  69.40 "
"AZE","2010","  69.50 "
"AZE","2011","  70.00 "
"AZE","2012","  70.40 "
"AZE","2013","  70.90 "
"AZE","2014","  71.10 "
"AZE","2015","  71.50 "
"AZE","2016","  72.00 "
"AZE","2017","  72.20 "
"AZE","2018","  72.80 "
"AZE","2019","  73.10 "
"AZE","2020","  66.90 "
"AZE","2021","  69.40 "
"BHS","1950","  60.00 "
"BHS","1951","  60.40 "
"BHS","1952","  60.80 "
"BHS","1953","  61.10 "
"BHS","1954","  61.40 "
"BHS","1955","  61.60 "
"BHS","1956","  61.80 "
"BHS","1957","  62.10 "
"BHS","1958","  62.30 "
"BHS","1959","  62.60 "
"BHS","1960","  62.90 "
"BHS","1961","  63.20 "
"BHS","1962","  63.40 "
"BHS","1963","  63.70 "
"BHS","1964","  64.00 "
"BHS","1965","  64.40 "
"BHS","1966","  64.70 "
"BHS","1967","  64.90 "
"BHS","1968","  65.30 "
"BHS","1969","  65.60 "
"BHS","1970","  65.90 "
"BHS","1971","  66.20 "
"BHS","1972","  66.40 "
"BHS","1973","  66.50 "
"BHS","1974","  67.00 "
"BHS","1975","  67.20 "
"BHS","1976","  67.80 "
"BHS","1977","  67.90 "
"BHS","1978","  67.60 "
"BHS","1979","  67.40 "
"BHS","1980","  67.50 "
"BHS","1981","  67.70 "
"BHS","1982","  68.40 "
"BHS","1983","  69.20 "
"BHS","1984","  69.40 "
"BHS","1985","  69.30 "
"BHS","1986","  69.30 "
"BHS","1987","  68.90 "
"BHS","1988","  69.20 "
"BHS","1989","  69.60 "
"BHS","1990","  70.10 "
"BHS","1991","  69.60 "
"BHS","1992","  70.70 "
"BHS","1993","  70.70 "
"BHS","1994","  70.90 "
"BHS","1995","  70.80 "
"BHS","1996","  70.70 "
"BHS","1997","  71.10 "
"BHS","1998","  71.50 "
"BHS","1999","  71.80 "
"BHS","2000","  72.00 "
"BHS","2001","  72.10 "
"BHS","2002","  72.20 "
"BHS","2003","  72.40 "
"BHS","2004","  72.50 "
"BHS","2005","  72.80 "
"BHS","2006","  72.90 "
"BHS","2007","  72.70 "
"BHS","2008","  72.70 "
"BHS","2009","  72.60 "
"BHS","2010","  72.70 "
"BHS","2011","  72.60 "
"BHS","2012","  72.80 "
"BHS","2013","  73.00 "
"BHS","2014","  73.40 "
"BHS","2015","  73.10 "
"BHS","2016","  73.50 "
"BHS","2017","  73.60 "
"BHS","2018","  73.80 "
"BHS","2019","  71.20 "
"BHS","2020","  72.70 "
"BHS","2021","  71.60 "
"BHR","1950","  38.10 "
"BHR","1951","  38.20 "
"BHR","1952","  38.70 "
"BHR","1953","  39.20 "
"BHR","1954","  39.90 "
"BHR","1955","  40.60 "
"BHR","1956","  42.80 "
"BHR","1957","  44.80 "
"BHR","1958","  46.70 "
"BHR","1959","  48.60 "
"BHR","1960","  50.30 "
"BHR","1961","  52.10 "
"BHR","1962","  53.70 "
"BHR","1963","  55.30 "
"BHR","1964","  56.80 "
"BHR","1965","  58.20 "
"BHR","1966","  59.70 "
"BHR","1967","  61.00 "
"BHR","1968","  62.30 "
"BHR","1969","  63.50 "
"BHR","1970","  64.40 "
"BHR","1971","  65.60 "
"BHR","1972","  66.40 "
"BHR","1973","  67.20 "
"BHR","1974","  67.90 "
"BHR","1975","  68.50 "
"BHR","1976","  69.10 "
"BHR","1977","  69.60 "
"BHR","1978","  70.00 "
"BHR","1979","  70.50 "
"BHR","1980","  70.80 "
"BHR","1981","  71.20 "
"BHR","1982","  71.50 "
"BHR","1983","  71.70 "
"BHR","1984","  72.00 "
"BHR","1985","  72.10 "
"BHR","1986","  72.30 "
"BHR","1987","  72.40 "
"BHR","1988","  72.40 "
"BHR","1989","  72.60 "
"BHR","1990","  72.70 "
"BHR","1991","  72.80 "
"BHR","1992","  73.00 "
"BHR","1993","  73.40 "
"BHR","1994","  73.50 "
"BHR","1995","  73.80 "
"BHR","1996","  74.40 "
"BHR","1997","  74.50 "
"BHR","1998","  74.60 "
"BHR","1999","  75.00 "
"BHR","2000","  75.50 "
"BHR","2001","  75.90 "
"BHR","2002","  76.10 "
"BHR","2003","  76.30 "
"BHR","2004","  76.60 "
"BHR","2005","  76.90 "
"BHR","2006","  77.20 "
"BHR","2007","  77.60 "
"BHR","2008","  78.10 "
"BHR","2009","  78.50 "
"BHR","2010","  78.70 "
"BHR","2011","  78.90 "
"BHR","2012","  79.10 "
"BHR","2013","  79.20 "
"BHR","2014","  79.30 "
"BHR","2015","  79.40 "
"BHR","2016","  79.60 "
"BHR","2017","  79.70 "
"BHR","2018","  79.90 "
"BHR","2019","  80.00 "
"BHR","2020","  79.20 "
"BHR","2021","  78.80 "
"BGD","1876","  25.50 "
"BGD","1886","  23.20 "
"BGD","1896","  22.00 "
"BGD","1906","  21.50 "
"BGD","1926","  24.90 "
"BGD","1950","  38.20 "
"BGD","1951","  38.90 "
"BGD","1952","  39.70 "
"BGD","1953","  39.90 "
"BGD","1954","  41.20 "
"BGD","1955","  41.90 "
"BGD","1956","  42.40 "
"BGD","1957","  43.40 "
"BGD","1958","  43.90 "
"BGD","1959","  44.60 "
"BGD","1960","  44.70 "
"BGD","1961","  45.70 "
"BGD","1962","  46.70 "
"BGD","1963","  46.70 "
"BGD","1964","  47.70 "
"BGD","1965","  46.90 "
"BGD","1966","  48.60 "
"BGD","1967","  48.90 "
"BGD","1968","  49.10 "
"BGD","1969","  49.20 "
"BGD","1970","  42.60 "
"BGD","1971","  26.00 "
"BGD","1972","  49.60 "
"BGD","1973","  49.80 "
"BGD","1974","  49.20 "
"BGD","1975","  50.30 "
"BGD","1976","  50.60 "
"BGD","1977","  51.20 "
"BGD","1978","  51.30 "
"BGD","1979","  51.50 "
"BGD","1980","  51.80 "
"BGD","1981","  52.20 "
"BGD","1982","  52.50 "
"BGD","1983","  53.00 "
"BGD","1984","  53.50 "
"BGD","1985","  53.90 "
"BGD","1986","  54.40 "
"BGD","1987","  54.90 "
"BGD","1988","  55.00 "
"BGD","1989","  55.10 "
"BGD","1990","  56.00 "
"BGD","1991","  54.20 "
"BGD","1992","  57.60 "
"BGD","1993","  57.90 "
"BGD","1994","  58.60 "
"BGD","1995","  59.50 "
"BGD","1996","  59.50 "
"BGD","1997","  61.40 "
"BGD","1998","  63.90 "
"BGD","1999","  66.20 "
"BGD","2000","  65.80 "
"BGD","2001","  66.10 "
"BGD","2002","  66.60 "
"BGD","2003","  66.80 "
"BGD","2004","  67.20 "
"BGD","2005","  67.30 "
"BGD","2006","  67.20 "
"BGD","2007","  66.70 "
"BGD","2008","  67.10 "
"BGD","2009","  67.40 "
"BGD","2010","  68.60 "
"BGD","2011","  68.80 "
"BGD","2012","  69.60 "
"BGD","2013","  69.60 "
"BGD","2014","  70.00 "
"BGD","2015","  70.50 "
"BGD","2016","  71.10 "
"BGD","2017","  71.80 "
"BGD","2018","  72.60 "
"BGD","2019","  72.80 "
"BGD","2020","  72.00 "
"BGD","2021","  72.40 "
"BRB","1950","  55.20 "
"BRB","1951","  55.40 "
"BRB","1952","  55.90 "
"BRB","1953","  56.70 "
"BRB","1954","  57.90 "
"BRB","1955","  59.00 "
"BRB","1956","  61.10 "
"BRB","1957","  62.00 "
"BRB","1958","  63.00 "
"BRB","1959","  63.90 "
"BRB","1960","  64.60 "
"BRB","1961","  65.30 "
"BRB","1962","  65.90 "
"BRB","1963","  66.50 "
"BRB","1964","  67.00 "
"BRB","1965","  67.40 "
"BRB","1966","  67.80 "
"BRB","1967","  67.90 "
"BRB","1968","  68.10 "
"BRB","1969","  68.40 "
"BRB","1970","  68.30 "
"BRB","1971","  68.60 "
"BRB","1972","  68.90 "
"BRB","1973","  69.20 "
"BRB","1974","  69.50 "
"BRB","1975","  69.90 "
"BRB","1976","  70.20 "
"BRB","1977","  70.70 "
"BRB","1978","  71.10 "
"BRB","1979","  71.50 "
"BRB","1980","  71.90 "
"BRB","1981","  72.10 "
"BRB","1982","  72.30 "
"BRB","1983","  72.50 "
"BRB","1984","  72.60 "
"BRB","1985","  72.50 "
"BRB","1986","  72.60 "
"BRB","1987","  72.70 "
"BRB","1988","  72.70 "
"BRB","1989","  72.70 "
"BRB","1990","  72.80 "
"BRB","1991","  72.80 "
"BRB","1992","  72.90 "
"BRB","1993","  73.20 "
"BRB","1994","  73.20 "
"BRB","1995","  73.30 "
"BRB","1996","  73.50 "
"BRB","1997","  73.50 "
"BRB","1998","  73.70 "
"BRB","1999","  74.00 "
"BRB","2000","  74.10 "
"BRB","2001","  74.20 "
"BRB","2002","  74.40 "
"BRB","2003","  74.50 "
"BRB","2004","  74.70 "
"BRB","2005","  74.90 "
"BRB","2006","  75.10 "
"BRB","2007","  75.30 "
"BRB","2008","  75.40 "
"BRB","2009","  75.70 "
"BRB","2010","  75.70 "
"BRB","2011","  75.90 "
"BRB","2012","  76.10 "
"BRB","2013","  76.30 "
"BRB","2014","  76.50 "
"BRB","2015","  76.70 "
"BRB","2016","  76.80 "
"BRB","2017","  76.90 "
"BRB","2018","  77.10 "
"BRB","2019","  77.30 "
"BRB","2020","  77.40 "
"BRB","2021","  77.60 "
"BLR","1900","  36.20 "
"BLR","1950","  59.50 "
"BLR","1951","  59.80 "
"BLR","1952","  61.20 "
"BLR","1953","  62.30 "
"BLR","1954","  63.40 "
"BLR","1955","  64.50 "
"BLR","1956","  65.40 "
"BLR","1957","  66.40 "
"BLR","1958","  68.20 "
"BLR","1959","  68.30 "
"BLR","1960","  69.80 "
"BLR","1961","  70.30 "
"BLR","1962","  70.00 "
"BLR","1963","  70.20 "
"BLR","1964","  71.20 "
"BLR","1965","  71.10 "
"BLR","1966","  71.30 "
"BLR","1967","  71.50 "
"BLR","1968","  71.30 "
"BLR","1969","  71.50 "
"BLR","1970","  71.20 "
"BLR","1971","  71.50 "
"BLR","1972","  71.30 "
"BLR","1973","  71.50 "
"BLR","1974","  71.30 "
"BLR","1975","  70.90 "
"BLR","1976","  70.80 "
"BLR","1977","  70.70 "
"BLR","1978","  70.50 "
"BLR","1979","  70.30 "
"BLR","1980","  70.30 "
"BLR","1981","  70.30 "
"BLR","1982","  70.50 "
"BLR","1983","  70.20 "
"BLR","1984","  69.90 "
"BLR","1985","  70.00 "
"BLR","1986","  70.60 "
"BLR","1987","  70.60 "
"BLR","1988","  70.50 "
"BLR","1989","  70.00 "
"BLR","1990","  69.90 "
"BLR","1991","  69.70 "
"BLR","1992","  69.40 "
"BLR","1993","  68.60 "
"BLR","1994","  69.20 "
"BLR","1995","  68.80 "
"BLR","1996","  68.90 "
"BLR","1997","  68.70 "
"BLR","1998","  68.60 "
"BLR","1999","  68.40 "
"BLR","2000","  69.20 "
"BLR","2001","  68.90 "
"BLR","2002","  68.50 "
"BLR","2003","  68.90 "
"BLR","2004","  69.40 "
"BLR","2005","  69.40 "
"BLR","2006","  70.00 "
"BLR","2007","  70.80 "
"BLR","2008","  70.90 "
"BLR","2009","  71.10 "
"BLR","2010","  71.10 "
"BLR","2011","  71.50 "
"BLR","2012","  72.60 "
"BLR","2013","  73.00 "
"BLR","2014","  73.60 "
"BLR","2015","  74.00 "
"BLR","2016","  74.30 "
"BLR","2017","  74.50 "
"BLR","2018","  74.60 "
"BLR","2019","  74.20 "
"BLR","2020","  72.50 "
"BLR","2021","  72.40 "
"BEL","1841","  40.31 "
"BEL","1842","  38.64 "
"BEL","1843","  40.35 "
"BEL","1844","  41.88 "
"BEL","1845","  41.02 "
"BEL","1846","  37.82 "
"BEL","1847","  35.10 "
"BEL","1848","  38.03 "
"BEL","1849","  34.49 "
"BEL","1850","  42.27 "
"BEL","1851","  41.88 "
"BEL","1852","  41.78 "
"BEL","1853","  41.32 "
"BEL","1854","  39.74 "
"BEL","1855","  37.42 "
"BEL","1856","  40.89 "
"BEL","1857","  40.44 "
"BEL","1858","  40.13 "
"BEL","1859","  38.93 "
"BEL","1860","  45.07 "
"BEL","1861","  41.22 "
"BEL","1862","  43.06 "
"BEL","1863","  41.25 "
"BEL","1864","  39.76 "
"BEL","1865","  37.69 "
"BEL","1866","  32.44 "
"BEL","1867","  43.02 "
"BEL","1868","  42.53 "
"BEL","1869","  42.57 "
"BEL","1870","  40.90 "
"BEL","1871","  34.32 "
"BEL","1872","  40.01 "
"BEL","1873","  43.46 "
"BEL","1874","  44.65 "
"BEL","1875","  42.13 "
"BEL","1876","  43.65 "
"BEL","1877","  44.45 "
"BEL","1878","  44.19 "
"BEL","1879","  43.79 "
"BEL","1880","  42.44 "
"BEL","1881","  44.38 "
"BEL","1882","  45.51 "
"BEL","1883","  44.86 "
"BEL","1884","  44.18 "
"BEL","1885","  45.43 "
"BEL","1886","  43.30 "
"BEL","1887","  46.01 "
"BEL","1888","  44.87 "
"BEL","1889","  45.02 "
"BEL","1890","  44.09 "
"BEL","1891","  43.99 "
"BEL","1892","  43.12 "
"BEL","1893","  44.39 "
"BEL","1894","  46.60 "
"BEL","1895","  45.43 "
"BEL","1896","  48.04 "
"BEL","1897","  48.80 "
"BEL","1898","  48.07 "
"BEL","1899","  46.45 "
"BEL","1900","  46.52 "
"BEL","1901","  49.38 "
"BEL","1902","  49.10 "
"BEL","1903","  49.17 "
"BEL","1904","  49.25 "
"BEL","1905","  49.92 "
"BEL","1906","  49.64 "
"BEL","1907","  51.03 "
"BEL","1908","  49.63 "
"BEL","1909","  50.63 "
"BEL","1910","  51.31 "
"BEL","1911","  49.22 "
"BEL","1912","  52.22 "
"BEL","1913","  52.42 "
"BEL","1919","  49.79 "
"BEL","1920","  53.59 "
"BEL","1921","  54.67 "
"BEL","1922","  55.10 "
"BEL","1923","  56.69 "
"BEL","1924","  57.44 "
"BEL","1925","  57.09 "
"BEL","1926","  56.89 "
"BEL","1927","  57.11 "
"BEL","1928","  57.44 "
"BEL","1929","  55.01 "
"BEL","1930","  57.10 "
"BEL","1931","  58.41 "
"BEL","1932","  58.50 "
"BEL","1933","  58.68 "
"BEL","1934","  60.33 "
"BEL","1935","  59.93 "
"BEL","1936","  59.94 "
"BEL","1937","  59.98 "
"BEL","1938","  60.12 "
"BEL","1939","  60.01 "
"BEL","1940","  55.94 "
"BEL","1941","  58.89 "
"BEL","1942","  59.11 "
"BEL","1943","  60.32 "
"BEL","1944","  56.91 "
"BEL","1945","  58.35 "
"BEL","1946","  61.87 "
"BEL","1947","  63.41 "
"BEL","1948","  64.94 "
"BEL","1949","  65.43 "
"BEL","1950","  66.30 "
"BEL","1951","  66.70 "
"BEL","1952","  68.00 "
"BEL","1953","  68.40 "
"BEL","1954","  68.60 "
"BEL","1955","  68.50 "
"BEL","1956","  68.80 "
"BEL","1957","  69.20 "
"BEL","1958","  69.90 "
"BEL","1959","  70.30 "
"BEL","1960","  69.60 "
"BEL","1961","  70.50 "
"BEL","1962","  70.20 "
"BEL","1963","  70.00 "
"BEL","1964","  70.70 "
"BEL","1965","  70.60 "
"BEL","1966","  70.60 "
"BEL","1967","  70.90 "
"BEL","1968","  70.60 "
"BEL","1969","  70.70 "
"BEL","1970","  70.90 "
"BEL","1971","  71.10 "
"BEL","1972","  71.40 "
"BEL","1973","  71.60 "
"BEL","1974","  72.00 "
"BEL","1975","  72.00 "
"BEL","1976","  72.10 "
"BEL","1977","  72.80 "
"BEL","1978","  72.70 "
"BEL","1979","  73.20 "
"BEL","1980","  73.20 "
"BEL","1981","  73.60 "
"BEL","1982","  73.90 "
"BEL","1983","  73.90 "
"BEL","1984","  74.40 "
"BEL","1985","  74.50 "
"BEL","1986","  74.70 "
"BEL","1987","  75.30 "
"BEL","1988","  75.60 "
"BEL","1989","  75.60 "
"BEL","1990","  76.10 "
"BEL","1991","  76.20 "
"BEL","1992","  76.40 "
"BEL","1993","  76.40 "
"BEL","1994","  76.70 "
"BEL","1995","  76.80 "
"BEL","1996","  77.20 "
"BEL","1997","  77.40 "
"BEL","1998","  77.50 "
"BEL","1999","  77.60 "
"BEL","2000","  77.80 "
"BEL","2001","  78.10 "
"BEL","2002","  78.20 "
"BEL","2003","  78.30 "
"BEL","2004","  79.00 "
"BEL","2005","  79.10 "
"BEL","2006","  79.40 "
"BEL","2007","  79.50 "
"BEL","2008","  79.60 "
"BEL","2009","  79.80 "
"BEL","2010","  80.00 "
"BEL","2011","  80.40 "
"BEL","2012","  80.30 "
"BEL","2013","  80.50 "
"BEL","2014","  81.10 "
"BEL","2015","  80.90 "
"BEL","2016","  81.30 "
"BEL","2017","  81.40 "
"BEL","2018","  81.50 "
"BEL","2019","  81.80 "
"BEL","2020","  80.80 "
"BEL","2021","  81.90 "
"BLZ","1950","  50.40 "
"BLZ","1951","  50.80 "
"BLZ","1952","  51.30 "
"BLZ","1953","  51.90 "
"BLZ","1954","  53.00 "
"BLZ","1955","  53.40 "
"BLZ","1956","  54.20 "
"BLZ","1957","  55.20 "
"BLZ","1958","  56.30 "
"BLZ","1959","  57.30 "
"BLZ","1960","  58.20 "
"BLZ","1961","  53.40 "
"BLZ","1962","  59.00 "
"BLZ","1963","  59.60 "
"BLZ","1964","  60.10 "
"BLZ","1965","  60.60 "
"BLZ","1966","  61.00 "
"BLZ","1967","  61.50 "
"BLZ","1968","  62.20 "
"BLZ","1969","  62.80 "
"BLZ","1970","  63.50 "
"BLZ","1971","  64.20 "
"BLZ","1972","  64.50 "
"BLZ","1973","  64.60 "
"BLZ","1974","  65.00 "
"BLZ","1975","  65.90 "
"BLZ","1976","  66.30 "
"BLZ","1977","  66.50 "
"BLZ","1978","  66.90 "
"BLZ","1979","  67.40 "
"BLZ","1980","  67.80 "
"BLZ","1981","  68.10 "
"BLZ","1982","  68.00 "
"BLZ","1983","  68.10 "
"BLZ","1984","  68.60 "
"BLZ","1985","  69.50 "
"BLZ","1986","  69.70 "
"BLZ","1987","  70.20 "
"BLZ","1988","  70.80 "
"BLZ","1989","  70.70 "
"BLZ","1990","  70.70 "
"BLZ","1991","  70.20 "
"BLZ","1992","  70.00 "
"BLZ","1993","  70.00 "
"BLZ","1994","  70.30 "
"BLZ","1995","  69.90 "
"BLZ","1996","  69.80 "
"BLZ","1997","  69.20 "
"BLZ","1998","  68.60 "
"BLZ","1999","  68.80 "
"BLZ","2000","  68.60 "
"BLZ","2001","  68.40 "
"BLZ","2002","  68.80 "
"BLZ","2003","  68.90 "
"BLZ","2004","  69.20 "
"BLZ","2005","  69.40 "
"BLZ","2006","  70.10 "
"BLZ","2007","  70.70 "
"BLZ","2008","  71.20 "
"BLZ","2009","  71.80 "
"BLZ","2010","  72.30 "
"BLZ","2011","  72.70 "
"BLZ","2012","  73.20 "
"BLZ","2013","  73.70 "
"BLZ","2014","  73.30 "
"BLZ","2015","  73.20 "
"BLZ","2016","  73.40 "
"BLZ","2017","  73.60 "
"BLZ","2018","  73.70 "
"BLZ","2019","  73.90 "
"BLZ","2020","  72.90 "
"BLZ","2021","  70.50 "
"BEN","1950","  35.00 "
"BEN","1951","  35.20 "
"BEN","1952","  35.50 "
"BEN","1953","  35.80 "
"BEN","1954","  36.10 "
"BEN","1955","  36.40 "
"BEN","1956","  36.80 "
"BEN","1957","  37.10 "
"BEN","1958","  37.50 "
"BEN","1959","  37.90 "
"BEN","1960","  38.20 "
"BEN","1961","  38.50 "
"BEN","1962","  38.90 "
"BEN","1963","  39.30 "
"BEN","1964","  39.80 "
"BEN","1965","  40.20 "
"BEN","1966","  40.60 "
"BEN","1967","  41.10 "
"BEN","1968","  41.50 "
"BEN","1969","  41.80 "
"BEN","1970","  42.20 "
"BEN","1971","  42.60 "
"BEN","1972","  43.20 "
"BEN","1973","  43.60 "
"BEN","1974","  44.10 "
"BEN","1975","  44.70 "
"BEN","1976","  45.50 "
"BEN","1977","  46.20 "
"BEN","1978","  47.00 "
"BEN","1979","  47.40 "
"BEN","1980","  47.90 "
"BEN","1981","  48.30 "
"BEN","1982","  48.80 "
"BEN","1983","  49.30 "
"BEN","1984","  49.70 "
"BEN","1985","  50.40 "
"BEN","1986","  51.10 "
"BEN","1987","  51.70 "
"BEN","1988","  52.30 "
"BEN","1989","  52.70 "
"BEN","1990","  53.30 "
"BEN","1991","  53.60 "
"BEN","1992","  54.10 "
"BEN","1993","  54.50 "
"BEN","1994","  54.90 "
"BEN","1995","  55.30 "
"BEN","1996","  55.60 "
"BEN","1997","  56.00 "
"BEN","1998","  56.20 "
"BEN","1999","  56.50 "
"BEN","2000","  56.60 "
"BEN","2001","  56.70 "
"BEN","2002","  56.60 "
"BEN","2003","  56.70 "
"BEN","2004","  56.80 "
"BEN","2005","  57.10 "
"BEN","2006","  57.50 "
"BEN","2007","  57.70 "
"BEN","2008","  57.90 "
"BEN","2009","  58.00 "
"BEN","2010","  58.40 "
"BEN","2011","  58.50 "
"BEN","2012","  58.70 "
"BEN","2013","  59.00 "
"BEN","2014","  59.10 "
"BEN","2015","  59.40 "
"BEN","2016","  59.50 "
"BEN","2017","  59.90 "
"BEN","2018","  60.10 "
"BEN","2019","  60.50 "
"BEN","2020","  60.10 "
"BEN","2021","  59.80 "
"BMU","1950","  54.70 "
"BMU","1951","  50.70 "
"BMU","1952","  55.30 "
"BMU","1953","  57.20 "
"BMU","1954","  56.80 "
"BMU","1955","  59.30 "
"BMU","1956","  66.20 "
"BMU","1957","  65.90 "
"BMU","1958","  67.30 "
"BMU","1959","  66.90 "
"BMU","1960","  67.20 "
"BMU","1961","  64.10 "
"BMU","1962","  63.80 "
"BMU","1963","  63.80 "
"BMU","1964","  67.60 "
"BMU","1965","  67.80 "
"BMU","1966","  63.40 "
"BMU","1967","  68.40 "
"BMU","1968","  68.50 "
"BMU","1969","  68.20 "
"BMU","1970","  69.50 "
"BMU","1971","  68.50 "
"BMU","1972","  70.00 "
"BMU","1973","  71.90 "
"BMU","1974","  72.40 "
"BMU","1975","  72.60 "
"BMU","1976","  71.90 "
"BMU","1977","  72.10 "
"BMU","1978","  72.90 "
"BMU","1979","  73.30 "
"BMU","1980","  73.50 "
"BMU","1981","  73.70 "
"BMU","1982","  73.70 "
"BMU","1983","  74.10 "
"BMU","1984","  74.50 "
"BMU","1985","  73.30 "
"BMU","1986","  73.40 "
"BMU","1987","  74.00 "
"BMU","1988","  74.90 "
"BMU","1989","  74.30 "
"BMU","1990","  74.50 "
"BMU","1991","  74.90 "
"BMU","1992","  73.80 "
"BMU","1993","  74.50 "
"BMU","1994","  73.60 "
"BMU","1995","  76.10 "
"BMU","1996","  78.20 "
"BMU","1997","  78.00 "
"BMU","1998","  79.90 "
"BMU","1999","  79.10 "
"BMU","2000","  78.90 "
"BMU","2001","  79.90 "
"BMU","2002","  80.60 "
"BMU","2003","  79.30 "
"BMU","2004","  81.10 "
"BMU","2005","  77.90 "
"BMU","2006","  77.60 "
"BMU","2007","  79.40 "
"BMU","2008","  78.60 "
"BMU","2009","  80.00 "
"BMU","2010","  80.50 "
"BMU","2011","  81.40 "
"BMU","2012","  81.30 "
"BMU","2013","  80.00 "
"BMU","2014","  79.50 "
"BMU","2015","  80.90 "
"BMU","2016","  80.60 "
"BMU","2017","  82.40 "
"BMU","2018","  80.80 "
"BMU","2019","  81.00 "
"BMU","2020","  81.10 "
"BMU","2021","  79.30 "
"BTN","1950","  30.10 "
"BTN","1951","  30.20 "
"BTN","1952","  30.50 "
"BTN","1953","  30.80 "
"BTN","1954","  31.10 "
"BTN","1955","  31.50 "
"BTN","1956","  31.80 "
"BTN","1957","  32.20 "
"BTN","1958","  32.60 "
"BTN","1959","  33.00 "
"BTN","1960","  33.50 "
"BTN","1961","  33.90 "
"BTN","1962","  34.50 "
"BTN","1963","  35.00 "
"BTN","1964","  35.60 "
"BTN","1965","  36.20 "
"BTN","1966","  36.90 "
"BTN","1967","  37.60 "
"BTN","1968","  38.30 "
"BTN","1969","  39.10 "
"BTN","1970","  40.00 "
"BTN","1971","  40.80 "
"BTN","1972","  41.60 "
"BTN","1973","  42.50 "
"BTN","1974","  43.30 "
"BTN","1975","  44.10 "
"BTN","1976","  44.90 "
"BTN","1977","  45.80 "
"BTN","1978","  46.60 "
"BTN","1979","  47.40 "
"BTN","1980","  48.20 "
"BTN","1981","  49.00 "
"BTN","1982","  49.90 "
"BTN","1983","  50.60 "
"BTN","1984","  51.40 "
"BTN","1985","  52.10 "
